,Open,High,Low,Close,Volume
2022-11-24,41.33,41.61,40.77,41.05,1082000
2022-11-25,41.1,41.38,40.93,41.1,1675100
2022-11-28,41.89,43.3,41.5,43.13,1341900
2022-11-29,42.73,44.87,42.73,44.87,1707400
2022-11-30,45.15,45.54,43.3,45.54,1322600
2022-12-01,45.49,45.77,44.53,44.98,1178900
2022-12-02,44.93,47.79,44.59,47.79,1241300
2022-12-05,47.29,48.92,46.39,47.79,1664000
2022-12-06,47.79,47.91,44.98,44.98,1308000
2022-12-07,44.98,46.11,43.86,44.14,1455800
2022-12-08,44.42,45.54,43.3,43.3,2109700
2022-12-09,44.08,44.53,43.35,43.46,1684100
2022-12-12,44.31,45.26,43.52,43.52,2105700
2022-12-13,43.91,44.59,43.8,43.97,2232500
2022-12-14,44.81,44.81,44.14,44.31,1083500
2022-12-15,44.31,45.38,44.2,44.7,1250400
2022-12-16,44.7,46.61,44.36,44.81,3158100
2022-12-19,44.98,45.54,44.42,44.53,757500
2022-12-20,44.81,46.11,44.42,44.42,1424400
2022-12-21,45.77,45.77,44.25,44.25,962000
2022-12-22,44.7,45.6,44.59,44.59,1073500
2022-12-23,45.09,45.66,44.48,44.48,1079200
2022-12-26,44.53,45.43,44.36,44.36,1203600
2022-12-27,45.09,45.26,44.36,44.48,1058000
2022-12-28,45.21,46.11,44.7,44.98,1173500
2022-12-29,46.28,46.39,45.26,45.38,1237400
2022-12-30,46.61,46.73,44.98,44.98,1510900
2023-01-03,45.09,46.44,45.09,46.44,1089800
2023-01-04,46.61,46.61,45.99,46.56,837900
2023-01-05,46.56,47.23,46.39,47.23,1078600
2023-01-06,47.23,47.68,47.18,47.23,1125500
2023-01-09,48.24,48.86,47.68,48.86,1667100
2023-01-10,48.47,50.55,48.47,49.09,2112500
2023-01-11,49.09,49.09,47.85,47.85,983000
2023-01-12,47.91,47.91,47.12,47.68,1879000
2023-01-13,47.91,48.64,47.91,48.24,822000
2023-01-16,48.36,49.76,48.36,49.09,735200
2023-01-17,49.76,50.27,49.09,50.27,644600
2023-01-18,50.61,51.17,50.27,50.61,834000
2023-01-19,50.32,53.98,49.2,52.29,1716800
2023-01-27,52.29,53.19,51.45,52.29,1552000
2023-01-30,51.79,52.01,50.49,50.55,1045000
