,Open,High,Low,Close,Volume
2021-12-08,28.05,28.8,27.8,28.6,15748100
2021-12-09,28.5,28.9,28.4,28.85,11915400
2021-12-10,28.85,29.05,28.4,28.6,9892400
2021-12-13,28.6,29.0,28.35,28.65,10709100
2021-12-14,28.55,28.8,28.1,28.1,11426600
2021-12-15,28.1,28.9,27.7,28.35,15191400
2021-12-16,28.7,28.7,28.0,28.6,11084400
2021-12-17,28.65,28.7,28.0,28.3,9269300
2021-12-20,28.25,28.7,28.15,28.65,13058500
2021-12-21,28.65,28.8,28.2,28.2,9480400
2021-12-22,28.45,28.6,27.2,27.65,12051600
2021-12-23,27.6,27.8,26.9,27.4,14265800
2021-12-24,27.4,28.25,27.4,28.2,10410800
2021-12-27,28.45,28.45,27.85,28.1,7405300
2021-12-28,28.25,30.05,28.05,30.05,45046600
2021-12-29,30.5,30.8,29.5,29.5,16201800
2021-12-30,29.6,31.05,29.6,30.5,26157300
2021-12-31,30.7,32.3,30.5,31.5,35409200
2022-01-04,32.0,32.85,31.7,32.1,32861600
2022-01-05,31.9,32.8,31.7,32.55,36939600
2022-01-06,32.5,33.9,32.4,32.7,38537500
2022-01-07,32.7,32.95,31.95,31.95,28165900
2022-01-10,31.95,32.95,31.15,31.6,28376500
2022-01-11,31.8,33.3,31.7,32.45,29595900
2022-01-12,32.5,34.7,31.65,34.7,62422400
2022-01-13,35.4,36.2,34.3,34.3,43947500
2022-01-14,33.8,35.45,33.75,35.0,26697800
2022-01-17,35.5,35.6,32.6,32.6,44370800
2022-01-18,32.6,34.5,32.55,33.9,39676700
2022-01-19,34.3,34.4,32.7,32.9,20802100
2022-01-20,32.6,33.9,31.8,33.8,30983900
2022-01-21,33.6,35.25,33.35,34.6,39140700
2022-01-24,34.4,34.95,33.0,33.3,30187300
2022-01-25,33.1,34.8,33.0,34.7,24092400
2022-01-26,35.0,36.5,34.8,35.55,48906400
2022-01-27,35.3,35.95,34.75,35.4,23697100
2022-01-28,35.2,36.2,35.2,35.55,22212200
2022-02-07,36.0,36.3,35.45,35.6,18652400
2022-02-08,35.35,36.2,35.35,35.85,18823800
2022-02-09,36.0,36.7,35.0,35.05,32928900
2022-02-10,35.0,35.25,34.2,34.75,33959900
2022-02-11,34.75,35.35,34.45,35.3,18450500
2022-02-14,34.85,35.0,32.85,32.85,37421900
2022-02-15,33.1,33.9,32.7,33.5,31169300
2022-02-16,33.75,34.1,33.1,33.6,20057100
2022-02-17,33.6,34.25,33.45,33.9,15739300
2022-02-18,33.6,33.8,33.2,33.35,18494900
2022-02-21,33.35,33.55,32.8,33.2,21150600
2022-02-22,32.9,33.7,32.8,33.7,24415700
2022-02-23,33.9,33.95,33.6,33.6,13866100
2022-02-24,33.4,33.7,32.0,32.9,30479000
2022-02-25,33.1,33.55,32.9,33.0,17789600
2022-02-28,33.0,33.35,32.8,32.85,16458800
2022-03-01,33.0,33.0,32.65,32.65,16919600
2022-03-02,32.5,32.55,31.1,31.25,45276000
2022-03-03,31.55,31.9,31.1,31.85,19790900
2022-03-04,31.85,32.55,31.5,32.0,13257500
2022-03-07,31.2,32.0,31.2,31.5,16727500
2022-03-08,31.05,31.65,30.65,30.85,16477900
2022-03-09,31.0,31.3,30.5,31.1,14911000
2022-03-10,31.75,32.0,31.55,31.55,12219700
2022-03-11,31.4,32.45,31.3,32.05,15987700
2022-03-14,32.05,32.6,31.85,32.5,20978200
2022-03-15,32.5,33.15,32.35,32.7,17471800
2022-03-16,32.8,32.95,32.55,32.9,11148500
2022-03-17,33.0,33.15,32.65,32.8,10884800
2022-03-18,32.8,33.25,32.55,33.1,26734000
2022-03-21,33.1,33.45,32.8,33.1,12852100
2022-03-22,33.35,34.2,33.35,34.05,24584000
2022-03-23,34.0,34.3,33.65,34.0,15498400
2022-03-24,34.0,34.05,33.6,33.65,9921600
2022-03-25,33.6,34.0,33.6,33.65,11344100
2022-03-28,33.5,33.55,31.8,31.85,36749100
2022-03-29,32.1,32.35,31.75,32.3,12694700
2022-03-30,31.95,32.65,31.5,32.25,15931800
2022-03-31,32.1,32.45,31.7,31.7,9023400
2022-04-01,31.65,32.25,31.55,32.2,9156000
2022-04-04,32.5,32.7,32.15,32.2,10191000
2022-04-05,32.05,32.3,31.8,31.8,8729900
2022-04-06,31.8,32.6,31.55,32.35,12151500
2022-04-07,32.4,32.9,31.75,31.9,11478600
2022-04-08,31.9,31.95,30.9,31.0,18745300
2022-04-12,31.15,31.45,30.5,30.8,9624800
2022-04-13,31.0,31.5,30.7,31.35,6924200
2022-04-14,31.35,31.5,30.75,30.8,6467600
2022-04-15,30.7,31.0,30.1,30.1,10461600
2022-04-18,30.1,30.2,29.0,29.0,14856200
2022-04-19,29.1,29.4,27.5,27.5,15852000
2022-04-20,27.8,28.2,27.45,27.55,12024300
2022-04-21,27.4,28.35,27.1,27.65,9902300
